RespondentID,Price,Brand,SolutionQuality,Difficulty,Design,Rating
3,10000,National,Basic,Hard,단색,5.46
3,10000,National,Basic,Hard,풀컬러,5.71
3,10000,National,Advanced,Easy,단색,5.29
3,10000,National,Advanced,Easy,풀컬러,6.26
3,10000,National,Advanced,Medium,단색,4.8
3,10000,National,Advanced,Medium,풀컬러,6.19
3,10000,National,Advanced,Hard,단색,5.89
3,10000,National,Advanced,Hard,풀컬러,5.87
3,12000,Local,Basic,Easy,단색,3.8
3,12000,Local,Basic,Easy,풀컬러,4.26
3,12000,Local,Basic,Medium,단색,3.43
3,12000,Local,Basic,Medium,풀컬러,4.45
3,12000,Local,Basic,Hard,단색,4.44
3,12000,Local,Basic,Hard,풀컬러,4.51
3,12000,Local,Advanced,Easy,단색,4.23
3,12000,Local,Advanced,Easy,풀컬러,4.72
3,12000,Local,Advanced,Medium,단색,4.0
3,12000,Local,Advanced,Medium,풀컬러,5.2
3,12000,Local,Advanced,Hard,단색,4.2
3,12000,Local,Advanced,Hard,풀컬러,5.18
3,12000,National,Basic,Easy,단색,4.4
3,12000,National,Basic,Easy,풀컬러,5.36
3,12000,National,Basic,Medium,단색,4.75
3,12000,National,Basic,Medium,풀컬러,5.63
3,12000,National,Basic,Hard,단색,4.69
3,12000,National,Basic,Hard,풀컬러,5.43
3,12000,National,Advanced,Easy,단색,4.95
3,12000,National,Advanced,Easy,풀컬러,5.78
3,12000,National,Advanced,Medium,단색,5.46
3,12000,National,Advanced,Medium,풀컬러,6.24
3,12000,National,Advanced,Hard,단색,5.27
3,12000,National,Advanced,Hard,풀컬러,6.48
3,14000,Local,Basic,Easy,단색,3.71
3,14000,Local,Basic,Easy,풀컬러,4.14
3,14000,Local,Basic,Medium,단색,3.96
3,14000,Local,Basic,Medium,풀컬러,3.88
3,14000,Local,Basic,Hard,단색,3.23
3,14000,Local,Basic,Hard,풀컬러,3.78
3,14000,Local,Advanced,Easy,단색,4.45
3,14000,Local,Advanced,Easy,풀컬러,4.91
3,14000,Local,Advanced,Medium,단색,4.08
3,14000,Local,Advanced,Medium,풀컬러,4.9
3,14000,Local,Advanced,Hard,단색,3.96
3,14000,Local,Advanced,Hard,풀컬러,5.75
3,14000,National,Basic,Easy,단색,4.47
3,14000,National,Basic,Easy,풀컬러,5.15
3,14000,National,Basic,Medium,단색,4.75
3,14000,National,Basic,Medium,풀컬러,5.36
3,14000,National,Basic,Hard,단색,4.8
3,14000,National,Basic,Hard,풀컬러,5.18
3,14000,National,Advanced,Easy,단색,5.28
3,14000,National,Advanced,Easy,풀컬러,6.38
3,14000,National,Advanced,Medium,단색,5.64
3,14000,National,Advanced,Medium,풀컬러,6.39
3,14000,National,Advanced,Hard,단색,5.28
3,14000,National,Advanced,Hard,풀컬러,5.82
3,16000,Local,Basic,Easy,단색,3.1
3,16000,Local,Basic,Easy,풀컬러,3.88
3,16000,Local,Basic,Medium,단색,3.57
3,16000,Local,Basic,Medium,풀컬러,3.46
3,16000,Local,Basic,Hard,단색,3.9
3,16000,Local,Basic,Hard,풀컬러,4.12
3,16000,Local,Advanced,Easy,단색,3.71
3,16000,Local,Advanced,Easy,풀컬러,4.26
3,16000,Local,Advanced,Medium,단색,3.44
3,16000,Local,Advanced,Medium,풀컬러,4.91
3,16000,Local,Advanced,Hard,단색,4.16
3,16000,Local,Advanced,Hard,풀컬러,4.48
3,16000,National,Basic,Easy,단색,3.93
3,16000,National,Basic,Easy,풀컬러,4.91
3,16000,National,Basic,Medium,단색,4.92
3,16000,National,Basic,Medium,풀컬러,5.04
3,16000,National,Basic,Hard,단색,4.17
3,16000,National,Basic,Hard,풀컬러,5.24
3,16000,National,Advanced,Easy,단색,4.94
3,16000,National,Advanced,Easy,풀컬러,4.9
3,16000,National,Advanced,Medium,단색,5.11
3,16000,National,Advanced,Medium,풀컬러,5.74
3,16000,National,Advanced,Hard,단색,5.53
3,16000,National,Advanced,Hard,풀컬러,6.57
3,18000,Local,Basic,Easy,단색,3.32
3,18000,Local,Basic,Easy,풀컬러,3.64
3,18000,Local,Basic,Medium,단색,2.75
3,18000,Local,Basic,Medium,풀컬러,4.6
3,18000,Local,Basic,Hard,단색,3.3
3,18000,Local,Basic,Hard,풀컬러,4.03
3,18000,Local,Advanced,Easy,단색,3.67
3,18000,Local,Advanced,Easy,풀컬러,4.48
3,18000,Local,Advanced,Medium,단색,3.74
3,18000,Local,Advanced,Medium,풀컬러,4.35
3,18000,Local,Advanced,Hard,단색,3.82
3,18000,Local,Advanced,Hard,풀컬러,4.71
3,18000,National,Basic,Easy,단색,4.05
3,18000,National,Basic,Easy,풀컬러,4.7
3,18000,National,Basic,Medium,단색,4.34
3,18000,National,Basic,Medium,풀컬러,4.94
3,18000,National,Basic,Hard,단색,4.96
3,18000,National,Basic,Hard,풀컬러,4.42
3,18000,National,Advanced,Easy,단색,5.24
3,18000,National,Advanced,Easy,풀컬러,5.99
3,18000,National,Advanced,Medium,단색,4.39
3,18000,National,Advanced,Medium,풀컬러,5.61
3,18000,National,Advanced,Hard,단색,5.1
3,18000,National,Advanced,Hard,풀컬러,5.49
3,20000,Local,Basic,Easy,단색,2.59
3,20000,Local,Basic,Easy,풀컬러,3.25
3,20000,Local,Basic,Medium,단색,3.44
3,20000,Local,Basic,Medium,풀컬러,3.96
3,20000,Local,Basic,Hard,단색,3.5
3,20000,Local,Basic,Hard,풀컬러,4.1
3,20000,Local,Advanced,Easy,단색,3.18
3,20000,Local,Advanced,Easy,풀컬러,4.12
3,20000,Local,Advanced,Medium,단색,3.77
3,20000,Local,Advanced,Medium,풀컬러,4.01
3,20000,Local,Advanced,Hard,단색,4.03
3,20000,Local,Advanced,Hard,풀컬러,4.51
3,20000,National,Basic,Easy,단색,3.99
3,20000,National,Basic,Easy,풀컬러,5.02
3,20000,National,Basic,Medium,단색,4.33
3,20000,National,Basic,Medium,풀컬러,4.8
3,20000,National,Basic,Hard,단색,4.75
3,20000,National,Basic,Hard,풀컬러,4.79
3,20000,National,Advanced,Easy,단색,4.98
3,20000,National,Advanced,Easy,풀컬러,5.69
3,20000,National,Advanced,Medium,단색,4.81
3,20000,National,Advanced,Medium,풀컬러,5.71
3,20000,National,Advanced,Hard,단색,4.72
3,20000,National,Advanced,Hard,풀컬러,6.09
3,22000,Local,Basic,Easy,단색,2.6
3,22000,Local,Basic,Easy,풀컬러,3.28
3,22000,Local,Basic,Medium,단색,3.07
3,22000,Local,Basic,Medium,풀컬러,3.32
3,22000,Local,Basic,Hard,단색,2.54
3,22000,Local,Basic,Hard,풀컬러,3.27
3,22000,Local,Advanced,Easy,단색,3.54
3,22000,Local,Advanced,Easy,풀컬러,3.75
3,22000,Local,Advanced,Medium,단색,3.99
3,22000,Local,Advanced,Medium,풀컬러,3.61
3,22000,Local,Advanced,Hard,단색,4.17
3,22000,Local,Advanced,Hard,풀컬러,4.5
3,22000,National,Basic,Easy,단색,3.96
3,22000,National,Basic,Easy,풀컬러,4.55
3,22000,National,Basic,Medium,단색,4.21
3,22000,National,Basic,Medium,풀컬러,4.8
3,22000,National,Basic,Hard,단색,4.62
3,22000,National,Basic,Hard,풀컬러,5.04
3,22000,National,Advanced,Easy,단색,4.73
3,22000,National,Advanced,Easy,풀컬러,5.3
3,22000,National,Advanced,Medium,단색,4.77
3,22000,National,Advanced,Medium,풀컬러,5.6
3,22000,National,Advanced,Hard,단색,4.47
3,22000,National,Advanced,Hard,풀컬러,5.31
3,24000,Local,Basic,Easy,단색,2.72
3,24000,Local,Basic,Easy,풀컬러,3.34
3,24000,Local,Basic,Medium,단색,2.54
3,24000,Local,Basic,Medium,풀컬러,3.4
3,24000,Local,Basic,Hard,단색,2.9
3,24000,Local,Basic,Hard,풀컬러,3.43
3,24000,Local,Advanced,Easy,단색,2.97
3,24000,Local,Advanced,Easy,풀컬러,4.05
3,24000,Local,Advanced,Medium,단색,3.01
3,24000,Local,Advanced,Medium,풀컬러,4.21
3,24000,Local,Advanced,Hard,단색,2.99
3,24000,Local,Advanced,Hard,풀컬러,4.6
3,24000,National,Basic,Easy,단색,4.02
3,24000,National,Basic,Easy,풀컬러,4.69
3,24000,National,Basic,Medium,단색,4.27
3,24000,National,Basic,Medium,풀컬러,5.21
3,24000,National,Basic,Hard,단색,4.48
3,24000,National,Basic,Hard,풀컬러,4.36
3,24000,National,Advanced,Easy,단색,4.19
3,24000,National,Advanced,Easy,풀컬러,5.12
3,24000,National,Advanced,Medium,단색,4.68
3,24000,National,Advanced,Medium,풀컬러,5.56
3,24000,National,Advanced,Hard,단색,4.66
3,24000,National,Advanced,Hard,풀컬러,5.67
3,26000,Local,Basic,Easy,단색,2.11
3,26000,Local,Basic,Easy,풀컬러,2.96
3,26000,Local,Basic,Medium,단색,2.02
3,26000,Local,Basic,Medium,풀컬러,2.97
3,26000,Local,Basic,Hard,단색,2.23
3,26000,Local,Basic,Hard,풀컬러,3.15
3,26000,Local,Advanced,Easy,단색,3.36
3,26000,Local,Advanced,Easy,풀컬러,3.56
3,26000,Local,Advanced,Medium,단색,3.93
3,26000,Local,Advanced,Medium,풀컬러,4.1
3,26000,Local,Advanced,Hard,단색,3.39
3,26000,Local,Advanced,Hard,풀컬러,3.89
3,26000,National,Basic,Easy,단색,3.97
3,26000,National,Basic,Easy,풀컬러,4.34
3,26000,National,Basic,Medium,단색,3.9
3,26000,National,Basic,Medium,풀컬러,5.38
3,26000,National,Basic,Hard,단색,4.03
3,26000,National,Basic,Hard,풀컬러,5.15
3,26000,National,Advanced,Easy,단색,4.25
3,26000,National,Advanced,Easy,풀컬러,5.2
3,26000,National,Advanced,Medium,단색,5.09
3,26000,National,Advanced,Medium,풀컬러,5.12
3,26000,National,Advanced,Hard,단색,5.31
3,26000,National,Advanced,Hard,풀컬러,5.72
3,28000,Local,Basic,Easy,단색,2.01
3,28000,Local,Basic,Easy,풀컬러,3.19
3,28000,Local,Basic,Medium,단색,2.57
3,28000,Local,Basic,Medium,풀컬러,3.29
3,28000,Local,Basic,Hard,단색,2.01
3,28000,Local,Basic,Hard,풀컬러,3.09
3,28000,Local,Advanced,Easy,단색,2.81
3,28000,Local,Advanced,Easy,풀컬러,3.68
3,28000,Local,Advanced,Medium,단색,3.17
3,28000,Local,Advanced,Medium,풀컬러,3.86
3,28000,Local,Advanced,Hard,단색,2.78
3,28000,Local,Advanced,Hard,풀컬러,4.12
3,28000,National,Basic,Easy,단색,3.83
3,28000,National,Basic,Easy,풀컬러,4.58
3,28000,National,Basic,Medium,단색,4.08
3,28000,National,Basic,Medium,풀컬러,4.76
3,28000,National,Basic,Hard,단색,4.09
3,28000,National,Basic,Hard,풀컬러,4.69
3,28000,National,Advanced,Easy,단색,3.85
3,28000,National,Advanced,Easy,풀컬러,5.24
3,28000,National,Advanced,Medium,단색,4.51
3,28000,National,Advanced,Medium,풀컬러,5.29
3,28000,National,Advanced,Hard,단색,4.27
3,28000,National,Advanced,Hard,풀컬러,5.08
4,8000,Local,Basic,Easy,단색,3.97
4,8000,Local,Basic,Easy,풀컬러,4.86
4,8000,Local,Basic,Medium,단색,4.1
4,8000,Local,Basic,Medium,풀컬러,4.76
4,8000,Local,Basic,Hard,단색,4.57
4,8000,Local,Basic,Hard,풀컬러,4.8
4,8000,Local,Advanced,Easy,단색,4.72
4,8000,Local,Advanced,Easy,풀컬러,5.21
4,8000,Local,Advanced,Medium,단색,4.66
4,8000,Local,Advanced,Medium,풀컬러,5.36
4,8000,Local,Advanced,Hard,단색,5.05
4,8000,Local,Advanced,Hard,풀컬러,5.51
4,8000,National,Basic,Easy,단색,5.36
4,8000,National,Basic,Easy,풀컬러,5.35
4,8000,National,Basic,Medium,단색,5.02
4,8000,National,Basic,Medium,풀컬러,5.59
4,8000,National,Basic,Hard,단색,5.71
4,8000,National,Basic,Hard,풀컬러,5.98
4,8000,National,Advanced,Easy,단색,5.99
4,8000,National,Advanced,Easy,풀컬러,5.88
4,8000,National,Advanced,Medium,단색,5.86
4,8000,National,Advanced,Medium,풀컬러,6.69
4,8000,National,Advanced,Hard,단색,6.0
4,8000,National,Advanced,Hard,풀컬러,6.94
4,10000,Local,Basic,Easy,단색,3.67
4,10000,Local,Basic,Easy,풀컬러,4.93
4,10000,Local,Basic,Medium,단색,4.62
4,10000,Local,Basic,Medium,풀컬러,4.5
4,10000,Local,Basic,Hard,단색,3.99
4,10000,Local,Basic,Hard,풀컬러,5.24
4,10000,Local,Advanced,Easy,단색,5.0
4,10000,Local,Advanced,Easy,풀컬러,5.05
4,10000,Local,Advanced,Medium,단색,4.5
4,10000,Local,Advanced,Medium,풀컬러,5.22
4,10000,Local,Advanced,Hard,단색,4.42
4,10000,Local,Advanced,Hard,풀컬러,5.23
4,10000,National,Basic,Easy,단색,4.57
4,10000,National,Basic,Easy,풀컬러,5.29
4,10000,National,Basic,Medium,단색,4.96
4,10000,National,Basic,Medium,풀컬러,5.69
4,10000,National,Basic,Hard,단색,5.63
4,10000,National,Basic,Hard,풀컬러,5.52
4,10000,National,Advanced,Easy,단색,5.86
4,10000,National,Advanced,Easy,풀컬러,6.16
4,10000,National,Advanced,Medium,단색,5.65
4,10000,National,Advanced,Medium,풀컬러,6.53
4,10000,National,Advanced,Hard,단색,5.53
4,10000,National,Advanced,Hard,풀컬러,6.64
4,12000,Local,Basic,Easy,단색,3.72
4,12000,Local,Basic,Easy,풀컬러,4.51
4,12000,Local,Basic,Medium,단색,3.85
4,12000,Local,Basic,Medium,풀컬러,5.2
4,12000,Local,Basic,Hard,단색,3.78
4,12000,Local,Basic,Hard,풀컬러,4.5
4,12000,Local,Advanced,Easy,단색,4.18
4,12000,Local,Advanced,Easy,풀컬러,4.9
4,12000,Local,Advanced,Medium,단색,4.28
4,12000,Local,Advanced,Medium,풀컬러,5.52
4,12000,Local,Advanced,Hard,단색,5.09
4,12000,Local,Advanced,Hard,풀컬러,5.19
4,12000,National,Basic,Easy,단색,4.5
4,12000,National,Basic,Easy,풀컬러,5.56
4,12000,National,Basic,Medium,단색,4.69
4,12000,National,Basic,Medium,풀컬러,5.71
4,12000,National,Basic,Hard,단색,5.12
4,12000,National,Basic,Hard,풀컬러,5.27
4,12000,National,Advanced,Easy,단색,5.92
4,12000,National,Advanced,Easy,풀컬러,6.66
4,12000,National,Advanced,Medium,단색,5.37
4,12000,National,Advanced,Medium,풀컬러,6.11
4,12000,National,Advanced,Hard,단색,5.84
4,12000,National,Advanced,Hard,풀컬러,6.52
4,14000,Local,Basic,Easy,단색,3.7
4,14000,Local,Basic,Easy,풀컬러,4.82
4,14000,Local,Basic,Medium,단색,3.55
4,14000,Local,Basic,Medium,풀컬러,4.08
4,14000,Local,Basic,Hard,단색,3.39
4,14000,Local,Basic,Hard,풀컬러,4.3
4,14000,Local,Advanced,Easy,단색,4.2
4,14000,Local,Advanced,Easy,풀컬러,5.46
4,14000,Local,Advanced,Medium,단색,4.15
4,14000,Local,Advanced,Medium,풀컬러,5.09
4,14000,Local,Advanced,Hard,단색,4.5
4,14000,Local,Advanced,Hard,풀컬러,5.58
4,14000,National,Basic,Easy,단색,5.4
4,14000,National,Basic,Easy,풀컬러,5.16
4,14000,National,Basic,Medium,단색,4.6
4,14000,National,Basic,Medium,풀컬러,5.73
4,14000,National,Basic,Hard,단색,5.15
4,14000,National,Basic,Hard,풀컬러,6.17
4,14000,National,Advanced,Easy,단색,5.52
4,14000,National,Advanced,Easy,풀컬러,5.91
4,14000,National,Advanced,Medium,단색,5.62
4,14000,National,Advanced,Medium,풀컬러,6.45
4,14000,National,Advanced,Hard,단색,5.89
4,14000,National,Advanced,Hard,풀컬러,6.47
4,16000,Local,Basic,Easy,단색,3.67
4,16000,Local,Basic,Easy,풀컬러,4.43
4,16000,Local,Basic,Medium,단색,3.86
4,16000,Local,Basic,Medium,풀컬러,4.37
4,16000,Local,Basic,Hard,단색,3.6
4,16000,Local,Basic,Hard,풀컬러,4.42
4,16000,Local,Advanced,Easy,단색,4.41
4,16000,Local,Advanced,Easy,풀컬러,4.53
4,16000,Local,Advanced,Medium,단색,4.26
4,16000,Local,Advanced,Medium,풀컬러,4.76
4,16000,Local,Advanced,Hard,단색,4.36
4,16000,Local,Advanced,Hard,풀컬러,5.46
4,16000,National,Basic,Easy,단색,4.59
4,16000,National,Basic,Easy,풀컬러,5.23
4,16000,National,Basic,Medium,단색,4.22
4,16000,National,Basic,Medium,풀컬러,5.54
4,16000,National,Basic,Hard,단색,5.02
4,16000,National,Basic,Hard,풀컬러,6.17
4,16000,National,Advanced,Easy,단색,5.14
4,16000,National,Advanced,Easy,풀컬러,5.99
4,16000,National,Advanced,Medium,단색,5.41
4,16000,National,Advanced,Medium,풀컬러,6.49
4,16000,National,Advanced,Hard,단색,5.5
4,16000,National,Advanced,Hard,풀컬러,6.3
4,18000,Local,Basic,Easy,단색,3.37
4,18000,Local,Basic,Easy,풀컬러,3.99
4,18000,Local,Basic,Medium,단색,3.15
4,18000,Local,Basic,Medium,풀컬러,4.09
4,18000,Local,Basic,Hard,단색,3.81
4,18000,Local,Basic,Hard,풀컬러,3.92
4,18000,Local,Advanced,Easy,단색,3.93
4,18000,Local,Advanced,Easy,풀컬러,4.42
4,18000,Local,Advanced,Medium,단색,4.35
4,18000,Local,Advanced,Medium,풀컬러,4.27
4,18000,Local,Advanced,Hard,단색,4.02
4,18000,Local,Advanced,Hard,풀컬러,5.04
4,18000,National,Basic,Easy,단색,4.89
4,18000,National,Basic,Easy,풀컬러,5.1
4,18000,National,Basic,Medium,단색,4.35
4,18000,National,Basic,Medium,풀컬러,5.78
4,18000,National,Basic,Hard,단색,4.28
4,18000,National,Basic,Hard,풀컬러,4.76
4,18000,National,Advanced,Easy,단색,5.25
4,18000,National,Advanced,Easy,풀컬러,5.67
4,18000,National,Advanced,Medium,단색,4.91
4,18000,National,Advanced,Medium,풀컬러,6.13
4,18000,National,Advanced,Hard,단색,5.49
4,18000,National,Advanced,Hard,풀컬러,5.95
4,20000,Local,Basic,Easy,단색,2.64
4,20000,Local,Basic,Easy,풀컬러,4.05
4,20000,Local,Basic,Medium,단색,3.32
4,20000,Local,Basic,Medium,풀컬러,3.86
4,20000,Local,Basic,Hard,단색,3.88
4,20000,Local,Basic,Hard,풀컬러,3.77
4,20000,Local,Advanced,Easy,단색,3.27
4,20000,Local,Advanced,Easy,풀컬러,4.28
4,20000,Local,Advanced,Medium,단색,3.81
4,20000,Local,Advanced,Medium,풀컬러,4.66
4,20000,Local,Advanced,Hard,단색,3.95
4,20000,Local,Advanced,Hard,풀컬러,4.89
4,20000,National,Basic,Easy,단색,3.93
4,20000,National,Basic,Easy,풀컬러,5.45
4,20000,National,Basic,Medium,단색,4.38
4,20000,National,Basic,Medium,풀컬러,5.45
4,20000,National,Basic,Hard,단색,4.71
4,20000,National,Basic,Hard,풀컬러,5.46
4,20000,National,Advanced,Easy,단색,5.18
4,20000,National,Advanced,Easy,풀컬러,5.85
4,20000,National,Advanced,Medium,단색,5.3
4,20000,National,Advanced,Medium,풀컬러,6.22
4,20000,National,Advanced,Hard,단색,5.37
4,20000,National,Advanced,Hard,풀컬러,6.23
4,22000,Local,Basic,Easy,단색,2.84
4,22000,Local,Basic,Easy,풀컬러,4.07
4,22000,Local,Basic,Medium,단색,2.76
4,22000,Local,Basic,Medium,풀컬러,4.28
4,22000,Local,Basic,Hard,단색,3.15
4,22000,Local,Basic,Hard,풀컬러,3.51
4,22000,Local,Advanced,Easy,단색,3.61
4,22000,Local,Advanced,Easy,풀컬러,4.14
4,22000,Local,Advanced,Medium,단색,3.92
4,22000,Local,Advanced,Medium,풀컬러,4.25
4,22000,Local,Advanced,Hard,단색,3.73
4,22000,Local,Advanced,Hard,풀컬러,4.08
4,22000,National,Basic,Easy,단색,4.06
4,22000,National,Basic,Easy,풀컬러,4.19
4,22000,National,Basic,Medium,단색,3.82
4,22000,National,Basic,Medium,풀컬러,5.25
4,22000,National,Basic,Hard,단색,4.73
4,22000,National,Basic,Hard,풀컬러,5.35
4,22000,National,Advanced,Easy,단색,4.6
4,22000,National,Advanced,Easy,풀컬러,5.6
4,22000,National,Advanced,Medium,단색,4.99
4,22000,National,Advanced,Medium,풀컬러,5.37
4,22000,National,Advanced,Hard,단색,5.65
4,22000,National,Advanced,Hard,풀컬러,6.18
4,24000,Local,Basic,Easy,단색,2.64
4,24000,Local,Basic,Easy,풀컬러,3.51
4,24000,Local,Basic,Medium,단색,2.87
4,24000,Local,Basic,Medium,풀컬러,2.99
4,24000,Local,Basic,Hard,단색,2.93
4,24000,Local,Basic,Hard,풀컬러,3.59
4,24000,Local,Advanced,Easy,단색,3.11
4,24000,Local,Advanced,Easy,풀컬러,4.11
4,24000,Local,Advanced,Medium,단색,4.05
4,24000,Local,Advanced,Medium,풀컬러,4.49
4,24000,Local,Advanced,Hard,단색,3.54
4,24000,Local,Advanced,Hard,풀컬러,4.67
4,24000,National,Basic,Easy,단색,4.5
4,24000,National,Basic,Easy,풀컬러,5.09
4,24000,National,Basic,Medium,단색,4.2
4,24000,National,Basic,Medium,풀컬러,4.72
4,24000,National,Basic,Hard,단색,4.59
4,24000,National,Basic,Hard,풀컬러,5.24
4,24000,National,Advanced,Easy,단색,5.05
4,24000,National,Advanced,Easy,풀컬러,5.71
4,24000,National,Advanced,Medium,단색,5.2
4,24000,National,Advanced,Medium,풀컬러,5.46
4,24000,National,Advanced,Hard,단색,5.48
4,24000,National,Advanced,Hard,풀컬러,5.88
4,26000,Local,Basic,Easy,단색,3.17
4,26000,Local,Basic,Easy,풀컬러,3.15
4,26000,Local,Basic,Medium,단색,3.17
4,26000,Local,Basic,Medium,풀컬러,3.51
4,26000,Local,Basic,Hard,단색,2.65
4,26000,Local,Basic,Hard,풀컬러,3.51
4,26000,Local,Advanced,Easy,단색,3.15
4,26000,Local,Advanced,Easy,풀컬러,4.18
4,26000,Local,Advanced,Medium,단색,3.5
4,26000,Local,Advanced,Medium,풀컬러,3.98
4,26000,Local,Advanced,Hard,단색,3.54
4,26000,Local,Advanced,Hard,풀컬러,5.0
4,26000,National,Basic,Easy,단색,4.49
4,26000,National,Basic,Easy,풀컬러,4.85
4,26000,National,Basic,Medium,단색,4.08
4,26000,National,Basic,Medium,풀컬러,4.85
4,26000,National,Basic,Hard,단색,4.45
4,26000,National,Basic,Hard,풀컬러,4.71
4,26000,National,Advanced,Easy,단색,4.59
4,26000,National,Advanced,Easy,풀컬러,4.92
4,26000,National,Advanced,Medium,단색,4.89
4,26000,National,Advanced,Medium,풀컬러,5.71
4,26000,National,Advanced,Hard,단색,4.83
4,26000,National,Advanced,Hard,풀컬러,6.19
4,28000,Local,Basic,Easy,단색,2.02
4,28000,Local,Basic,Easy,풀컬러,2.77
4,28000,Local,Basic,Medium,단색,2.55
4,28000,Local,Basic,Medium,풀컬러,3.62
4,28000,Local,Basic,Hard,단색,3.19
4,28000,Local,Basic,Hard,풀컬러,3.37
4,28000,Local,Advanced,Easy,단색,3.41
4,28000,Local,Advanced,Easy,풀컬러,3.9
4,28000,Local,Advanced,Medium,단색,3.13
4,28000,Local,Advanced,Medium,풀컬러,4.28
4,28000,Local,Advanced,Hard,단색,3.58
4,28000,Local,Advanced,Hard,풀컬러,3.74
4,28000,National,Basic,Easy,단색,4.3
4,28000,National,Basic,Easy,풀컬러,5.03
4,28000,National,Basic,Medium,단색,3.77
4,28000,National,Basic,Medium,풀컬러,4.83
4,28000,National,Basic,Hard,단색,4.31
4,28000,National,Basic,Hard,풀컬러,4.99
4,28000,National,Advanced,Easy,단색,4.39
4,28000,National,Advanced,Easy,풀컬러,5.11
4,28000,National,Advanced,Medium,단색,4.65
4,28000,National,Advanced,Medium,풀컬러,5.77
4,28000,National,Advanced,Hard,단색,5.02
4,28000,National,Advanced,Hard,풀컬러,5.5
5,8000,Local,Basic,Easy,단색,2.99
5,8000,Local,Basic,Easy,풀컬러,4.85
5,8000,Local,Basic,Medium,단색,3.42
5,8000,Local,Basic,Medium,풀컬러,4.5
5,8000,Local,Basic,Hard,단색,3.81
5,8000,Local,Basic,Hard,풀컬러,4.42
5,8000,Local,Advanced,Easy,단색,4.89
5,8000,Local,Advanced,Easy,풀컬러,5.07
5,8000,Local,Advanced,Medium,단색,4.75
5,8000,Local,Advanced,Medium,풀컬러,5.3
5,8000,Local,Advanced,Hard,단색,4.99
5,8000,Local,Advanced,Hard,풀컬러,5.53
5,8000,National,Basic,Easy,단색,4.45
5,8000,National,Basic,Easy,풀컬러,5.78
5,8000,National,Basic,Medium,단색,4.79
5,8000,National,Basic,Medium,풀컬러,5.12
